"Year","State","County ID","State / County Name","All Ages SAIPE Poverty Universe","All Ages in Poverty Count","All Ages in Poverty Count LB 90%","All Ages in Poverty Count UB 90%","90% Confidence Interval (All Ages in Poverty Count)","All Ages in Poverty Percent","All Ages in Poverty Percent LB 90%","All Ages in Poverty Percent UB 90%","90% Confidence Interval (All Ages in Poverty Percent)","Under Age 18 SAIPE Poverty Universe","Under Age 18 in Poverty Count","Under Age 18 in Poverty Count LB 90%","Under Age 18 in Poverty Count UB 90%","90% Confidence Interval (Under Age 18 in Poverty Count)","Under Age 18 in Poverty Percent","Under Age 18 in Poverty Percent LB 90%","Under Age 18 in Poverty Percent UB 90%","90% Confidence Interval (Under Age 18 in Poverty Percent)","Ages 5 to 17 in Families SAIPE Poverty Universe","Ages 5 to 17 in Families in Poverty Count","Ages 5 to 17 in Families in Poverty Count LB 90%","Ages 5 to 17 in Families in Poverty Count UB 90%","90% Confidence Interval (Ages 5 to 17 in Families in Poverty Count)","Ages 5 to 17 in Families in Poverty Percent","Ages 5 to 17 in Families in Poverty Percent LB 90%","Ages 5 to 17 in Families in Poverty Percent UB 90%","90% Confidence Interval (Ages 5 to 17 in Families in Poverty Percent)","Under Age 5 SAIPE Poverty Universe","Under Age 5 in Poverty Count","Under Age 5 in Poverty Count LB 90%","Under Age 5 in Poverty Count UB 90%","90% Confidence Interval (Under Age 5 in Poverty Count)","Under Age 5 in Poverty Percent","Under Age 5 in Poverty Percent LB 90%","Under Age 5 in Poverty Percent UB 90%","90% Confidence Interval (Under Age 5 in Poverty Percent)","Median Household Income in Dollars","Median Household Income in Dollars LB 90%","Median Household Income in Dollars UB 90%","90% Confidence Interval (Median Household Income in Dollars)"
"2006","06","06093","Siskiyou County (CA)","44,498","7,853","6,582","9,123","6,582 to 9,123","17.6","14.8","20.5","14.8 to 20.5","8,924","2,210","1,807","2,613","1,807 to 2,613","24.8","20.2","29.3","20.2 to 29.3","6,586","1,589","1,271","1,907","1,271 to 1,907","24.1","19.3","29.0","19.3 to 29.0","NA","NA","NA","NA","NA","NA","NA","NA","NA","$34,329","$31,713","$36,946","$31,713 to $36,946"
"2006","06","06095","Solano County (CA)","395,846","41,115","36,114","46,117","36,114 to 46,117","10.4","9.1","11.7","9.1 to 11.7","106,259","14,199","12,063","16,334","12,063 to 16,334","13.4","11.4","15.4","11.4 to 15.4","77,792","9,630","8,017","11,243","8,017 to 11,243","12.4","10.3","14.5","10.3 to 14.5","NA","NA","NA","NA","NA","NA","NA","NA","NA","$61,529","$60,183","$62,875","$60,183 to $62,875"
"2006","06","06097","Sonoma County (CA)","458,509","44,108","38,935","49,282","38,935 to 49,282","9.6","8.5","10.7","8.5 to 10.7","104,528","12,148","10,143","14,152","10,143 to 14,152","11.6","9.7","13.5","9.7 to 13.5","75,223","7,641","6,241","9,041","6,241 to 9,041","10.2","8.3","12.0","8.3 to 12.0","NA","NA","NA","NA","NA","NA","NA","NA","NA","$60,656","$58,918","$62,393","$58,918 to $62,393"
"2006","06","06099","Stanislaus County (CA)","505,474","72,579","64,774","80,384","64,774 to 80,384","14.4","12.8","15.9","12.8 to 15.9","144,867","28,458","24,659","32,258","24,659 to 32,258","19.6","17.0","22.3","17.0 to 22.3","104,559","18,648","15,932","21,364","15,932 to 21,364","17.8","15.2","20.4","15.2 to 20.4","NA","NA","NA","NA","NA","NA","NA","NA","NA","$48,252","$46,627","$49,877","$46,627 to $49,877"
"2006","06","06101","Sutter County (CA)","90,012","12,004","10,085","13,923","10,085 to 13,923","13.3","11.2","15.5","11.2 to 15.5","23,843","4,431","3,635","5,227","3,635 to 5,227","18.6","15.2","21.9","15.2 to 21.9","17,020","2,806","2,249","3,363","2,249 to 3,363","16.5","13.2","19.8","13.2 to 19.8","NA","NA","NA","NA","NA","NA","NA","NA","NA","$47,174","$43,808","$50,540","$43,808 to $50,540"
"2006","06","06103","Tehama County (CA)","60,793","10,700","8,945","12,455","8,945 to 12,455","17.6","14.7","20.5","14.7 to 20.5","14,545","3,495","2,861","4,130","2,861 to 4,130","24.0","19.7","28.4","19.7 to 28.4","10,828","2,373","1,915","2,831","1,915 to 2,831","21.9","17.7","26.1","17.7 to 26.1","NA","NA","NA","NA","NA","NA","NA","NA","NA","$35,639","$33,680","$37,598","$33,680 to $37,598"
"2006","06","06105","Trinity County (CA)","14,090","2,337","1,882","2,792","1,882 to 2,792","16.6","13.4","19.8","13.4 to 19.8","2,526","647","512","783","512 to 783","25.6","20.3","31.0","20.3 to 31.0","1,956","440","339","541","339 to 541","22.5","17.3","27.7","17.3 to 27.7","NA","NA","NA","NA","NA","NA","NA","NA","NA","$33,070","$30,207","$35,933","$30,207 to $35,933"
"2006","06","06107","Tulare County (CA)","414,518","89,357","80,804","97,910","80,804 to 97,910","21.6","19.5","23.6","19.5 to 23.6","132,418","38,306","33,989","42,623","33,989 to 42,623","28.9","25.7","32.2","25.7 to 32.2","92,903","24,705","21,462","27,948","21,462 to 27,948","26.6","23.1","30.1","23.1 to 30.1","NA","NA","NA","NA","NA","NA","NA","NA","NA","$41,117","$39,409","$42,825","$39,409 to $42,825"
"2006","06","06109","Tuolumne County (CA)","52,076","5,952","4,896","7,007","4,896 to 7,007","11.4","9.4","13.5","9.4 to 13.5","9,832","1,609","1,279","1,940","1,279 to 1,940","16.4","13.0","19.7","13.0 to 19.7","7,452","1,083","840","1,326","840 to 1,326","14.5","11.3","17.8","11.3 to 17.8","NA","NA","NA","NA","NA","NA","NA","NA","NA","$44,991","$41,589","$48,394","$41,589 to $48,394"
"2006","06","06111","Ventura County (CA)","788,852","70,978","64,389","77,568","64,389 to 77,568","9.0","8.2","9.8","8.2 to 9.8","209,658","26,689","23,189","30,190","23,189 to 30,190","12.7","11.1","14.4","11.1 to 14.4","151,352","16,838","14,340","19,336","14,340 to 19,336","11.1","9.5","12.8","9.5 to 12.8","NA","NA","NA","NA","NA","NA","NA","NA","NA","$71,807","$70,408","$73,206","$70,408 to $73,206"
"2006","06","06113","Yolo County (CA)","180,469","30,546","27,178","33,914","27,178 to 33,914","16.9","15.1","18.8","15.1 to 18.8","43,354","6,796","5,640","7,952","5,640 to 7,952","15.7","13.0","18.3","13.0 to 18.3","31,253","4,174","3,333","5,015","3,333 to 5,015","13.4","10.7","16.0","10.7 to 16.0","NA","NA","NA","NA","NA","NA","NA","NA","NA","$50,027","$47,198","$52,856","$47,198 to $52,856"
"2006","06","06115","Yuba County (CA)","69,032","13,114","11,113","15,116","11,113 to 15,116","19.0","16.1","21.9","16.1 to 21.9","19,986","4,939","4,061","5,817","4,061 to 5,817","24.7","20.3","29.1","20.3 to 29.1","14,023","3,382","2,743","4,021","2,743 to 4,021","24.1","19.6","28.7","19.6 to 28.7","NA","NA","NA","NA","NA","NA","NA","NA","NA","$37,558","$34,874","$40,243","$34,874 to $40,243"
"2007","00","00000","United States","293,744,043","38,052,247","37,829,283","38,275,211","37,829,283 to 38,275,211","13.0","12.9","13.0","12.9 to 13.0","72,665,911","13,097,100","12,981,173","13,213,027","12,981,173 to 13,213,027","18.0","17.9","18.2","17.9 to 18.2","51,904,411","8,499,844","8,419,720","8,579,968","8,419,720 to 8,579,968","16.4","16.2","16.5","16.2 to 16.5","20,348,501","4,229,120","4,178,842","4,279,398","4,178,842 to 4,279,398","20.8","20.5","21.0","20.5 to 21.0","$50,740","$50,665","$50,815","$50,665 to $50,815"
"2007","06","06000","California","35,768,034","4,445,392","4,399,379","4,491,405","4,399,379 to 4,491,405","12.4","12.3","12.6","12.3 to 12.6","9,222,770","1,598,466","1,569,345","1,627,586","1,569,345 to 1,627,586","17.3","17.0","17.6","17.0 to 17.6","6,566,539","1,062,605","1,037,570","1,087,640","1,037,570 to 1,087,640","16.2","15.8","16.6","15.8 to 16.6","2,605,554","490,575","476,220","504,931","476,220 to 504,931","18.8","18.3","19.4","18.3 to 19.4","$59,928","$59,636","$60,220","$59,636 to $60,220"
"2007","06","06001","Alameda County (CA)","1,439,398","158,223","147,385","169,062","147,385 to 169,062","11.0","10.2","11.7","10.2 to 11.7","338,980","47,412","41,728","53,095","41,728 to 53,095","14.0","12.3","15.7","12.3 to 15.7","239,034","31,688","27,540","35,836","27,540 to 35,836","13.3","11.5","15.0","11.5 to 15.0","NA","NA","NA","NA","NA","NA","NA","NA","NA","$68,263","$65,968","$70,558","$65,968 to $70,558"
"2007","06","06003","Alpine County (CA)","1,137","181","138","225","138 to 225","15.9","12.1","19.8","12.1 to 19.8","203","48","36","61","36 to 61","23.6","17.7","30.0","17.7 to 30.0","147","31","23","39","23 to 39","21.1","15.6","26.5","15.6 to 26.5","NA","NA","NA","NA","NA","NA","NA","NA","NA","$46,136","$41,441","$50,831","$41,441 to $50,831"
"2007","06","06005","Amador County (CA)","34,042","3,432","2,691","4,173","2,691 to 4,173","10.1","7.9","12.3","7.9 to 12.3","6,158","830","624","1,035","624 to 1,035","13.5","10.1","16.8","10.1 to 16.8","4,683","543","403","683","403 to 683","11.6","8.6","14.6","8.6 to 14.6","NA","NA","NA","NA","NA","NA","NA","NA","NA","$54,903","$49,864","$59,942","$49,864 to $59,942"
"2007","06","06007","Butte County (CA)","213,208","36,435","32,156","40,714","32,156 to 40,714","17.1","15.1","19.1","15.1 to 19.1","44,905","9,533","7,925","11,141","7,925 to 11,141","21.2","17.6","24.8","17.6 to 24.8","32,774","6,237","5,039","7,435","5,039 to 7,435","19.0","15.4","22.7","15.4 to 22.7","NA","NA","NA","NA","NA","NA","NA","NA","NA","$39,466","$36,935","$41,998","$36,935 to $41,998"
"2007","06","06009","Calaveras County (CA)","46,328","4,786","3,741","5,831","3,741 to 5,831","10.3","8.1","12.6","8.1 to 12.6","8,448","1,214","912","1,515","912 to 1,515","14.4","10.8","17.9","10.8 to 17.9","6,485","799","591","1,007","591 to 1,007","12.3","9.1","15.5","9.1 to 15.5","NA","NA","NA","NA","NA","NA","NA","NA","NA","$51,447","$46,821","$56,073","$46,821 to $56,073"
"2007","06","06011","Colusa County (CA)","20,946","2,656","2,053","3,260","2,053 to 3,260","12.7","9.8","15.6","9.8 to 15.6","5,945","1,122","849","1,396","849 to 1,396","18.9","14.3","23.5","14.3 to 23.5","4,155","748","558","938","558 to 938","18.0","13.4","22.6","13.4 to 22.6","NA","NA","NA","NA","NA","NA","NA","NA","NA","$43,882","$40,188","$47,577","$40,188 to $47,577"
"2007","06","06013","Contra Costa County (CA)","1,009,885","88,045","79,233","96,857","79,233 to 96,857","8.7","7.8","9.6","7.8 to 9.6","247,495","28,482","24,514","32,450","24,514 to 32,450","11.5","9.9","13.1","9.9 to 13.1","181,470","19,798","16,703","22,893","16,703 to 22,893","10.9","9.2","12.6","9.2 to 12.6","NA","NA","NA","NA","NA","NA","NA","NA","NA","$76,317","$74,190","$78,444","$74,190 to $78,444"
"2007","06","06015","Del Norte County (CA)","25,003","5,565","4,379","6,751","4,379 to 6,751","22.3","17.5","27.0","17.5 to 27.0","5,660","1,749","1,333","2,165","1,333 to 2,165","30.9","23.6","38.3","23.6 to 38.3","4,111","1,157","873","1,441","873 to 1,441","28.1","21.2","35.1","21.2 to 35.1","NA","NA","NA","NA","NA","NA","NA","NA","NA","$35,910","$32,436","$39,383","$32,436 to $39,383"
"2007","06","06017","El Dorado County (CA)","174,550","14,273","11,844","16,702","11,844 to 16,702","8.2","6.8","9.6","6.8 to 9.6","37,852","3,866","3,041","4,691","3,041 to 4,691","10.2","8.0","12.4","8.0 to 12.4","28,137","2,433","1,887","2,979","1,887 to 2,979","8.6","6.7","10.6","6.7 to 10.6","NA","NA","NA","NA","NA","NA","NA","NA","NA","$64,256","$60,054","$68,459","$60,054 to $68,459"
"2007","06","06019","Fresno County (CA)","881,292","176,300","162,977","189,622","162,977 to 189,622","20.0","18.5","21.5","18.5 to 21.5","264,500","76,567","69,520","83,615","69,520 to 83,615","28.9","26.3","31.6","26.3 to 31.6","185,620","50,245","45,153","55,337","45,153 to 55,337","27.1","24.3","29.8","24.3 to 29.8","NA","NA","NA","NA","NA","NA","NA","NA","NA","$46,547","$44,951","$48,142","$44,951 to $48,142"
"2007","06","06021","Glenn County (CA)","27,686","4,375","3,510","5,240","3,510 to 5,240","15.8","12.7","18.9","12.7 to 18.9","7,633","1,734","1,330","2,137","1,330 to 2,137","22.7","17.4","28.0","17.4 to 28.0","5,454","1,088","826","1,350","826 to 1,350","19.9","15.1","24.8","15.1 to 24.8","NA","NA","NA","NA","NA","NA","NA","NA","NA","$38,521","$35,118","$41,923","$35,118 to $41,923"
"2007","06","06023","Humboldt County (CA)","125,371","21,180","18,805","23,555","18,805 to 23,555","16.9","15.0","18.8","15.0 to 18.8","25,281","5,181","4,134","6,229","4,134 to 6,229","20.5","16.4","24.6","16.4 to 24.6","17,932","3,319","2,611","4,027","2,611 to 4,027","18.5","14.6","22.5","14.6 to 22.5","NA","NA","NA","NA","NA","NA","NA","NA","NA","$37,281","$34,794","$39,768","$34,794 to $39,768"
"2007","06","06025","Imperial County (CA)","150,022","31,532","27,718","35,346","27,718 to 35,346","21.0","18.5","23.6","18.5 to 23.6","46,972","13,013","11,025","15,001","11,025 to 15,001","27.7","23.5","31.9","23.5 to 31.9","31,795","8,671","7,262","10,080","7,262 to 10,080","27.3","22.8","31.7","22.8 to 31.7","NA","NA","NA","NA","NA","NA","NA","NA","NA","$33,576","$31,404","$35,747","$31,404 to $35,747"
"2007","06","06027","Inyo County (CA)","17,283","1,962","1,550","2,373","1,550 to 2,373","11.4","9.0","13.7","9.0 to 13.7","3,725","603","458","748","458 to 748","16.2","12.3","20.1","12.3 to 20.1","2,691","393","293","493","293 to 493","14.6","10.9","18.3","10.9 to 18.3","NA","NA","NA","NA","NA","NA","NA","NA","NA","$46,865","$43,346","$50,385","$43,346 to $50,385"
"2007","06","06029","Kern County (CA)","752,322","135,992","125,616","146,367","125,616 to 146,367","18.1","16.7","19.5","16.7 to 19.5","233,382","57,827","52,094","63,561","52,094 to 63,561","24.8","22.3","27.2","22.3 to 27.2","162,642","37,140","32,721","41,559","32,721 to 41,559","22.8","20.1","25.6","20.1 to 25.6","NA","NA","NA","NA","NA","NA","NA","NA","NA","$46,639","$45,081","$48,197","$45,081 to $48,197"
"2007","06","06031","Kings County (CA)","124,875","21,461","18,000","24,921","18,000 to 24,921","17.2","14.4","20.0","14.4 to 20.0","40,047","8,199","6,733","9,665","6,733 to 9,665","20.5","16.8","24.1","16.8 to 24.1","27,566","5,314","4,241","6,387","4,241 to 6,387","19.3","15.4","23.2","15.4 to 23.2","NA","NA","NA","NA","NA","NA","NA","NA","NA","$45,087","$42,046","$48,128","$42,046 to $48,128"
"2007","06","06033","Lake County (CA)","63,694","10,440","8,582","12,297","8,582 to 12,297","16.4","13.5","19.3","13.5 to 19.3","13,753","3,691","2,933","4,449","2,933 to 4,449","26.8","21.3","32.3","21.3 to 32.3","10,164","2,308","1,789","2,827","1,789 to 2,827","22.7","17.6","27.8","17.6 to 27.8","NA","NA","NA","NA","NA","NA","NA","NA","NA","$38,113","$34,717","$41,509","$34,717 to $41,509"
"2007","06","06035","Lassen County (CA)","24,629","4,240","3,349","5,132","3,349 to 5,132","17.2","13.6","20.8","13.6 to 20.8","5,824","975","741","1,209","741 to 1,209","16.7","12.7","20.8","12.7 to 20.8","4,379","625","466","784","466 to 784","14.3","10.6","17.9","10.6 to 17.9","NA","NA","NA","NA","NA","NA","NA","NA","NA","$47,676","$43,406","$51,945","$43,406 to $51,945"
"2007","06","06037","Los Angeles County (CA)","9,717,419","1,423,245","1,389,419","1,457,070","1,389,419 to 1,457,070","14.6","14.3","15.0","14.3 to 15.0","2,539,162","536,561","515,684","557,438","515,684 to 557,438","21.1","20.3","22.0","20.3 to 22.0","1,830,336","368,973","352,441","385,505","352,441 to 385,505","20.2","19.3","21.1","19.3 to 21.1","NA","NA","NA","NA","NA","NA","NA","NA","NA","$53,494","$52,831","$54,156","$52,831 to $54,156"
"2007","06","06039","Madera County (CA)","137,536","23,295","19,223","27,367","19,223 to 27,367","16.9","14.0","19.9","14.0 to 19.9","40,028","9,708","7,688","11,727","7,688 to 11,727","24.3","19.2","29.3","19.2 to 29.3","27,805","6,516","5,085","7,947","5,085 to 7,947","23.4","18.3","28.6","18.3 to 28.6","NA","NA","NA","NA","NA","NA","NA","NA","NA","$44,259","$41,847","$46,671","$41,847 to $46,671"
"2007","06","06041","Marin County (CA)","239,122","16,245","13,853","18,637","13,853 to 18,637","6.8","5.8","7.8","5.8 to 7.8","47,646","3,474","2,745","4,202","2,745 to 4,202","7.3","5.8","8.8","5.8 to 8.8","33,859","2,188","1,668","2,708","1,668 to 2,708","6.5","4.9","8.0","4.9 to 8.0","NA","NA","NA","NA","NA","NA","NA","NA","NA","$83,910","$79,669","$88,151","$79,669 to $88,151"
"2007","06","06043","Mariposa County (CA)","17,776","2,218","1,725","2,710","1,725 to 2,710","12.5","9.7","15.2","9.7 to 15.2","3,086","532","400","664","400 to 664","17.2","13.0","21.5","13.0 to 21.5","2,346","370","275","465","275 to 465","15.8","11.7","19.8","11.7 to 19.8","NA","NA","NA","NA","NA","NA","NA","NA","NA","$42,757","$39,006","$46,507","$39,006 to $46,507"
"2007","06","06045","Mendocino County (CA)","84,943","13,060","10,845","15,275","10,845 to 15,275","15.4","12.8","18.0","12.8 to 18.0","18,525","4,127","3,221","5,032","3,221 to 5,032","22.3","17.4","27.2","17.4 to 27.2","13,223","2,857","2,209","3,505","2,209 to 3,505","21.6","16.7","26.5","16.7 to 26.5","NA","NA","NA","NA","NA","NA","NA","NA","NA","$42,329","$39,331","$45,326","$39,331 to $45,326"
"2007","06","06047","Merced County (CA)","241,357","46,544","41,155","51,932","41,155 to 51,932","19.3","17.1","21.5","17.1 to 21.5","76,245","19,662","17,008","22,316","17,008 to 22,316","25.8","22.3","29.3","22.3 to 29.3","54,252","12,063","10,082","14,044","10,082 to 14,044","22.2","18.6","25.9","18.6 to 25.9","NA","NA","NA","NA","NA","NA","NA","NA","NA","$43,789","$41,878","$45,700","$41,878 to $45,700"
"2007","06","06049","Modoc County (CA)","8,905","1,746","1,349","2,143","1,349 to 2,143","19.6","15.1","24.1","15.1 to 24.1","1,814","546","411","681","411 to 681","30.1","22.7","37.5","22.7 to 37.5","1,373","371","276","466","276 to 466","27.0","20.1","33.9","20.1 to 33.9","NA","NA","NA","NA","NA","NA","NA","NA","NA","$33,713","$30,433","$36,993","$30,433 to $36,993"
"2007","06","06051","Mono County (CA)","12,749","1,220","934","1,507","934 to 1,507","9.6","7.3","11.8","7.3 to 11.8","2,528","314","235","393","235 to 393","12.4","9.3","15.5","9.3 to 15.5","1,767","199","147","251","147 to 251","11.3","8.3","14.2","8.3 to 14.2","NA","NA","NA","NA","NA","NA","NA","NA","NA","$54,174","$49,356","$58,991","$49,356 to $58,991"
"2007","06","06053","Monterey County (CA)","386,689","46,646","41,149","52,143","41,149 to 52,143","12.1","10.6","13.5","10.6 to 13.5","109,117","18,280","15,353","21,208","15,353 to 21,208","16.8","14.1","19.4","14.1 to 19.4","74,335","11,275","9,307","13,243","9,307 to 13,243","15.2","12.5","17.8","12.5 to 17.8","NA","NA","NA","NA","NA","NA","NA","NA","NA","$56,668","$54,665","$58,670","$54,665 to $58,670"
"2007","06","06055","Napa County (CA)","128,060","11,004","8,922","13,086","8,922 to 13,086","8.6","7.0","10.2","7.0 to 10.2","29,551","3,363","2,611","4,115","2,611 to 4,115","11.4","8.8","13.9","8.8 to 13.9","21,122","2,141","1,640","2,642","1,640 to 2,642","10.1","7.8","12.5","7.8 to 12.5","NA","NA","NA","NA","NA","NA","NA","NA","NA","$61,988","$58,994","$64,981","$58,994 to $64,981"
"2007","06","06057","Nevada County (CA)","96,042","8,478","6,930","10,027","6,930 to 10,027","8.8","7.2","10.4","7.2 to 10.4","17,468","2,040","1,578","2,502","1,578 to 2,502","11.7","9.0","14.3","9.0 to 14.3","13,249","1,328","1,013","1,643","1,013 to 1,643","10.0","7.6","12.4","7.6 to 12.4","NA","NA","NA","NA","NA","NA","NA","NA","NA","$58,658","$55,898","$61,418","$55,898 to $61,418"
"2007","06","06059","Orange County (CA)","2,956,631","264,467","249,506","279,429","249,506 to 279,429","8.9","8.4","9.5","8.4 to 9.5","752,123","90,749","82,318","99,179","82,318 to 99,179","12.1","10.9","13.2","10.9 to 13.2","543,372","60,979","54,621","67,337","54,621 to 67,337","11.2","10.1","12.4","10.1 to 12.4","NA","NA","NA","NA","NA","NA","NA","NA","NA","$73,107","$71,958","$74,256","$71,958 to $74,256"
"2007","06","06061","Placer County (CA)","330,100","19,949","16,720","23,178","16,720 to 23,178","6.0","5.1","7.0","5.1 to 7.0","72,552","5,201","4,051","6,352","4,051 to 6,352","7.2","5.6","8.8","5.6 to 8.8","52,857","3,234","2,462","4,006","2,462 to 4,006","6.1","4.7","7.6","4.7 to 7.6","NA","NA","NA","NA","NA","NA","NA","NA","NA","$69,667","$66,341","$72,994","$66,341 to $72,994"
"2007","06","06063","Plumas County (CA)","20,397","2,340","1,829","2,851","1,829 to 2,851","11.5","9.0","14.0","9.0 to 14.0","3,666","606","453","759","453 to 759","16.5","12.4","20.7","12.4 to 20.7","2,758","414","305","523","305 to 523","15.0","11.1","19.0","11.1 to 19.0","NA","NA","NA","NA","NA","NA","NA","NA","NA","$45,516","$41,197","$49,835","$41,197 to $49,835"
"2007","06","06065","Riverside County (CA)","2,037,674","238,772","225,320","252,223","225,320 to 252,223","11.7","11.1","12.4","11.1 to 12.4","572,745","90,443","82,613","98,273","82,613 to 98,273","15.8","14.4","17.2","14.4 to 17.2","407,423","57,569","51,680","63,458","51,680 to 63,458","14.1","12.7","15.6","12.7 to 15.6","NA","NA","NA","NA","NA","NA","NA","NA","NA","$57,736","$56,314","$59,158","$56,314 to $59,158"
"2007","06","06067","Sacramento County (CA)","1,365,714","166,451","154,691","178,212","154,691 to 178,212","12.2","11.3","13.0","11.3 to 13.0","356,113","62,906","56,449","69,362","56,449 to 69,362","17.7","15.9","19.5","15.9 to 19.5","253,175","40,469","35,831","45,107","35,831 to 45,107","16.0","14.2","17.8","14.2 to 17.8","NA","NA","NA","NA","NA","NA","NA","NA","NA","$56,823","$55,689","$57,957","$55,689 to $57,957"
"2007","06","06069","San Benito County (CA)","54,181","6,318","5,096","7,540","5,096 to 7,540","11.7","9.4","13.9","9.4 to 13.9","15,860","1,933","1,475","2,391","1,475 to 2,391","12.2","9.3","15.1","9.3 to 15.1","11,675","1,320","988","1,652","988 to 1,652","11.3","8.5","14.1","8.5 to 14.1","NA","NA","NA","NA","NA","NA","NA","NA","NA","$66,273","$61,470","$71,076","$61,470 to $71,076"
"2007","06","06071","San Bernardino County (CA)","1,958,155","236,246","218,346","254,146","218,346 to 254,146","12.1","11.2","13.0","11.2 to 13.0","586,967","97,069","87,442","106,697","87,442 to 106,697","16.5","14.9","18.2","14.9 to 18.2","421,947","63,537","56,553","70,521","56,553 to 70,521","15.1","13.4","16.7","13.4 to 16.7","NA","NA","NA","NA","NA","NA","NA","NA","NA","$55,995","$54,653","$57,338","$54,653 to $57,338"
"2007","06","06073","San Diego County (CA)","2,879,876","319,404","303,776","335,033","303,776 to 335,033","11.1","10.5","11.6","10.5 to 11.6","729,126","108,955","100,700","117,209","100,700 to 117,209","14.9","13.8","16.1","13.8 to 16.1","508,198","70,905","64,594","77,216","64,594 to 77,216","14.0","12.7","15.2","12.7 to 15.2","NA","NA","NA","NA","NA","NA","NA","NA","NA","$61,724","$61,028","$62,420","$61,028 to $62,420"
"2007","06","06075","San Francisco County (CA)","754,436","80,277","74,166","86,389","74,166 to 86,389","10.6","9.8","11.5","9.8 to 11.5","107,098","13,567","11,386","15,747","11,386 to 15,747","12.7","10.6","14.7","10.6 to 14.7","67,389","9,216","7,592","10,840","7,592 to 10,840","13.7","11.3","16.1","11.3 to 16.1","NA","NA","NA","NA","NA","NA","NA","NA","NA","$67,333","$64,398","$70,268","$64,398 to $70,268"
